contador,fecha,hora,temperatura
-28249,21-6-2019,10:14:51,38.44
-28248,21-6-2019,10:14:53,38.44
-28247,21-6-2019,10:14:55,38.44
-28246,21-6-2019,10:14:57,38.44
-28245,21-6-2019,10:14:59,38.38
-28244,21-6-2019,10:15:0,38.44
-28243,21-6-2019,10:15:2,38.38
-28242,21-6-2019,10:15:4,38.38
-28241,21-6-2019,10:15:6,38.38
-28240,21-6-2019,10:15:8,38.38
-28239,21-6-2019,10:15:10,38.31
-28238,21-6-2019,10:15:11,38.38
-28237,21-6-2019,10:15:13,38.38
-28236,21-6-2019,10:15:15,38.38
-28235,21-6-2019,10:15:17,38.38
-28234,21-6-2019,10:15:19,38.38
-28233,21-6-2019,10:15:20,38.38
-28232,21-6-2019,10:15:22,38.38
-28231,21-6-2019,10:15:24,38.38
-28230,21-6-2019,10:15:26,38.38
-28229,21-6-2019,10:15:28,38.44
-28228,21-6-2019,10:15:29,38.44
-28227,21-6-2019,10:15:31,38.44
-28226,21-6-2019,10:15:33,38.44
-28225,21-6-2019,10:15:35,38.44
-28224,21-6-2019,10:15:37,38.5
-28223,21-6-2019,10:15:39,38.5
-28222,21-6-2019,10:15:40,38.5
-28221,21-6-2019,10:15:42,38.5
-28220,21-6-2019,10:15:44,38.5
-28219,21-6-2019,10:15:46,38.5
-28218,21-6-2019,10:15:48,38.5
-28217,21-6-2019,10:15:49,38.5
-28216,21-6-2019,10:15:51,38.5
-28215,21-6-2019,10:15:53,38.5
-28214,21-6-2019,10:15:55,38.5
-28213,21-6-2019,10:15:57,38.5
-28212,21-6-2019,10:15:58,38.5
-28211,21-6-2019,10:16:0,38.5
-28210,21-6-2019,10:16:2,38.5
-28209,21-6-2019,10:16:4,38.5
-28208,21-6-2019,10:16:6,38.5
-28207,21-6-2019,10:16:8,38.5
-28206,21-6-2019,10:16:9,38.5
-28205,21-6-2019,10:16:11,38.5
-28204,21-6-2019,10:16:13,38.5
-28203,21-6-2019,10:16:15,38.5
-28202,21-6-2019,10:16:17,38.5
-28201,21-6-2019,10:16:18,38.5
-28200,21-6-2019,10:16:20,38.5
-28199,21-6-2019,10:16:22,38.5
-28198,21-6-2019,10:16:24,38.5
-28197,21-6-2019,10:16:26,38.5
-28196,21-6-2019,10:16:27,38.56
-28195,21-6-2019,10:16:29,38.56
-28194,21-6-2019,10:16:31,38.5
-28193,21-6-2019,10:16:33,38.5
-28192,21-6-2019,10:16:35,38.56
-28191,21-6-2019,10:16:37,38.56
-28190,21-6-2019,10:16:38,38.56
-28189,21-6-2019,10:16:40,38.56
-28188,21-6-2019,10:16:42,38.56
-28187,21-6-2019,10:16:44,38.56
-28186,21-6-2019,10:16:46,38.56
-28185,21-6-2019,10:16:47,38.56
-28184,21-6-2019,10:16:49,38.56
-28183,21-6-2019,10:16:51,38.56
-28182,21-6-2019,10:16:53,38.56
-28181,21-6-2019,10:16:55,38.56
-28180,21-6-2019,10:16:56,38.56
-28179,21-6-2019,10:16:58,38.63
-28178,21-6-2019,10:17:0,38.63
-28177,21-6-2019,10:17:2,38.63
-28176,21-6-2019,10:17:4,38.63
-28175,21-6-2019,10:17:6,38.63
-28174,21-6-2019,10:17:7,38.63
-28173,21-6-2019,10:17:9,38.63
-28172,21-6-2019,10:17:11,38.63
-28171,21-6-2019,10:17:13,38.63
-28170,21-6-2019,10:17:15,38.63
-28169,21-6-2019,10:17:16,38.63
-28168,21-6-2019,10:17:18,38.63
-28167,21-6-2019,10:17:20,38.63
-28166,21-6-2019,10:17:22,38.63
-28165,21-6-2019,10:17:24,38.63
-28164,21-6-2019,10:17:25,38.63
-28163,21-6-2019,10:17:27,38.63
-28162,21-6-2019,10:17:29,38.63
-28161,21-6-2019,10:17:31,38.63
-28160,21-6-2019,10:17:33,38.63
-28159,21-6-2019,10:17:35,38.63
-28158,21-6-2019,10:17:36,38.63
-28157,21-6-2019,10:17:38,38.63
-28156,21-6-2019,10:17:40,38.69
-28155,21-6-2019,10:17:42,38.69
-28154,21-6-2019,10:17:44,38.69
-28153,21-6-2019,10:17:45,38.69
-28152,21-6-2019,10:17:47,38.69
-28151,21-6-2019,10:17:49,38.69
-28150,21-6-2019,10:17:51,38.69
-28149,21-6-2019,10:17:53,38.69
-28148,21-6-2019,10:17:54,38.69
-28147,21-6-2019,10:17:56,38.69
-28146,21-6-2019,10:17:58,38.63
-28145,21-6-2019,10:18:0,38.63
-28144,21-6-2019,10:18:2,38.63
-28143,21-6-2019,10:18:4,38.63
-28142,21-6-2019,10:18:5,38.69
-28141,21-6-2019,10:18:7,38.69
-28140,21-6-2019,10:18:9,38.69
-28139,21-6-2019,10:18:11,38.69
-28138,21-6-2019,10:18:13,38.69
-28137,21-6-2019,10:18:14,38.69
-28136,21-6-2019,10:18:16,38.69
-28135,21-6-2019,10:18:18,38.69
-28134,21-6-2019,10:18:20,38.69
-28133,21-6-2019,10:18:22,38.69
-28132,21-6-2019,10:18:23,38.69
-28131,21-6-2019,10:18:25,38.75
-28130,21-6-2019,10:18:27,38.75
-28129,21-6-2019,10:18:29,38.69
-28128,21-6-2019,10:18:31,38.75
-28127,21-6-2019,10:18:33,38.75
-28126,21-6-2019,10:18:34,38.75
-28125,21-6-2019,10:18:36,38.75
-28124,21-6-2019,10:18:38,38.75
-28123,21-6-2019,10:18:40,38.75
-28122,21-6-2019,10:18:42,38.75
-28121,21-6-2019,10:18:43,38.75
-28120,21-6-2019,10:18:45,38.75
-28119,21-6-2019,10:18:47,38.75
-28118,21-6-2019,10:18:49,38.75
-28117,21-6-2019,10:18:51,38.75
-28116,21-6-2019,10:18:52,38.75
-28115,21-6-2019,10:18:54,38.75
-28114,21-6-2019,10:18:56,38.75
-28113,21-6-2019,10:18:58,38.75
-28112,21-6-2019,10:19:0,38.81
-28111,21-6-2019,10:19:2,38.75
-28110,21-6-2019,10:19:3,38.81
-28109,21-6-2019,10:19:5,38.81
-28108,21-6-2019,10:19:7,38.81
-28107,21-6-2019,10:19:9,38.81
-28106,21-6-2019,10:19:11,38.81
-28105,21-6-2019,10:19:12,38.81
-28104,21-6-2019,10:19:14,38.81
-28103,21-6-2019,10:19:16,38.81
-28102,21-6-2019,10:19:18,38.81
-28101,21-6-2019,10:19:20,38.81
-28100,21-6-2019,10:19:21,38.81
-28099,21-6-2019,10:19:23,38.81
-28098,21-6-2019,10:19:25,38.81
-28097,21-6-2019,10:19:27,38.81
-28096,21-6-2019,10:19:29,38.88
-28095,21-6-2019,10:19:30,38.88
-28094,21-6-2019,10:19:32,38.88
-28093,21-6-2019,10:19:34,38.88
-28092,21-6-2019,10:19:36,38.88
-28091,21-6-2019,10:19:38,38.88
-28090,21-6-2019,10:19:40,38.88
-28089,21-6-2019,10:19:41,38.88
-28088,21-6-2019,10:19:43,38.88
-28087,21-6-2019,10:19:45,38.88
-28086,21-6-2019,10:19:47,38.88
-28085,21-6-2019,10:19:49,38.88
-28084,21-6-2019,10:19:50,38.88
-28083,21-6-2019,10:19:52,38.88
-28082,21-6-2019,10:19:54,38.81
-28081,21-6-2019,10:19:56,38.88
-28080,21-6-2019,10:19:58,38.81
-28079,21-6-2019,10:19:59,38.88
-28078,21-6-2019,10:20:1,38.88
-28077,21-6-2019,10:20:3,38.88
-28076,21-6-2019,10:20:5,38.88
-28075,21-6-2019,10:20:7,38.88
-28074,21-6-2019,10:20:9,38.88
-28073,21-6-2019,10:20:10,38.88
-28072,21-6-2019,10:20:12,38.88
-28071,21-6-2019,10:20:14,38.88
-28070,21-6-2019,10:20:16,38.88
-28069,21-6-2019,10:20:18,38.88
-28068,21-6-2019,10:20:19,38.88
-28067,21-6-2019,10:20:21,38.88
-28066,21-6-2019,10:20:23,38.88
-28065,21-6-2019,10:20:25,38.88
-28064,21-6-2019,10:20:27,38.88
-28063,21-6-2019,10:20:28,38.88
-28062,21-6-2019,10:20:30,38.88
-28061,21-6-2019,10:20:32,38.88
-28060,21-6-2019,10:20:34,38.88
-28059,21-6-2019,10:20:36,38.88
-28058,21-6-2019,10:20:38,38.88
-28057,21-6-2019,10:20:39,38.88
-28056,21-6-2019,10:20:41,38.88
-28055,21-6-2019,10:20:43,38.88
-28054,21-6-2019,10:20:45,38.88
-28053,21-6-2019,10:20:47,38.81
-28052,21-6-2019,10:20:48,38.81
-28051,21-6-2019,10:20:50,38.81
-28050,21-6-2019,10:20:52,38.81
-28049,21-6-2019,10:20:54,38.81
-28048,21-6-2019,10:20:56,38.81
-28047,21-6-2019,10:20:57,38.81
-28046,21-6-2019,10:20:59,38.81
-28045,21-6-2019,10:21:1,38.75
-28044,21-6-2019,10:21:3,38.75
-28043,21-6-2019,10:21:5,38.75
-28042,21-6-2019,10:21:7,38.81
-28041,21-6-2019,10:21:8,38.75
-28040,21-6-2019,10:21:10,38.75
-28039,21-6-2019,10:21:12,38.75
-28038,21-6-2019,10:21:14,38.75
-28037,21-6-2019,10:21:16,38.75
-28036,21-6-2019,10:21:17,38.75
-28035,21-6-2019,10:21:19,38.75
-28034,21-6-2019,10:21:21,38.75
-28033,21-6-2019,10:21:23,38.81
-28032,21-6-2019,10:21:25,38.81
-28031,21-6-2019,10:21:26,38.81
-28030,21-6-2019,10:21:28,38.81
-28029,21-6-2019,10:21:30,38.81
-28028,21-6-2019,10:21:32,38.81
-28027,21-6-2019,10:21:34,38.81
-28026,21-6-2019,10:21:35,38.88
-28025,21-6-2019,10:21:37,38.88
-28024,21-6-2019,10:21:39,38.88
-28023,21-6-2019,10:21:41,38.88
-28022,21-6-2019,10:21:43,38.88
-28021,21-6-2019,10:21:45,38.88
-28020,21-6-2019,10:21:46,38.88
-28019,21-6-2019,10:21:48,38.88
-28018,21-6-2019,10:21:50,38.88
-28017,21-6-2019,10:21:52,38.88
-28016,21-6-2019,10:21:54,38.88
-28015,21-6-2019,10:21:55,38.88
-28014,21-6-2019,10:21:57,38.88
-28013,21-6-2019,10:21:59,38.88
-28012,21-6-2019,10:22:1,38.88
-28011,21-6-2019,10:22:3,38.88
-28010,21-6-2019,10:22:4,38.88
-28009,21-6-2019,10:22:6,38.88
-28008,21-6-2019,10:22:8,38.88
-28007,21-6-2019,10:22:10,38.94
-28006,21-6-2019,10:22:12,38.88
-28005,21-6-2019,10:22:14,38.88
-28004,21-6-2019,10:22:15,38.88
-28003,21-6-2019,10:22:17,38.94
-28002,21-6-2019,10:22:19,38.94
-28001,21-6-2019,10:22:21,38.94
-28000,21-6-2019,10:22:23,38.94
-27999,21-6-2019,10:22:24,38.94
-27998,21-6-2019,10:22:26,38.94
-27997,21-6-2019,10:22:28,38.94
-27996,21-6-2019,10:22:30,38.94
-27995,21-6-2019,10:22:32,38.94
-27994,21-6-2019,10:22:33,38.94
-27993,21-6-2019,10:22:35,38.94
-27992,21-6-2019,10:22:37,38.94
-27991,21-6-2019,10:22:39,38.94
-27990,21-6-2019,10:22:41,38.94
-27989,21-6-2019,10:22:43,38.94
-27988,21-6-2019,10:22:44,38.94
-27987,21-6-2019,10:22:46,38.94
-27986,21-6-2019,10:22:48,38.94
-27985,21-6-2019,10:22:50,38.94
-27984,21-6-2019,10:22:52,39
-27983,21-6-2019,10:22:53,39
-27982,21-6-2019,10:22:55,39
-27981,21-6-2019,10:22:57,39
-27980,21-6-2019,10:22:59,39
-27979,21-6-2019,10:23:1,39
-27978,21-6-2019,10:23:2,39
-27977,21-6-2019,10:23:4,39
-27976,21-6-2019,10:23:6,39
-27975,21-6-2019,10:23:8,39
-27974,21-6-2019,10:23:10,39
-27973,21-6-2019,10:23:12,39
-27972,21-6-2019,10:23:13,39
-27971,21-6-2019,10:23:15,39
-27970,21-6-2019,10:23:17,39
-27969,21-6-2019,10:23:19,39
-27968,21-6-2019,10:23:21,39
-27967,21-6-2019,10:23:22,39
-27966,21-6-2019,10:23:24,39
-27965,21-6-2019,10:23:26,39
-27964,21-6-2019,10:23:28,39
-27963,21-6-2019,10:23:30,39
-27962,21-6-2019,10:23:31,39
-27961,21-6-2019,10:23:33,38.94
-27960,21-6-2019,10:23:35,38.94
-27959,21-6-2019,10:23:37,38.94
-27958,21-6-2019,10:23:39,38.94
-27957,21-6-2019,10:23:41,38.94
-27956,21-6-2019,10:23:42,38.94
-27955,21-6-2019,10:23:44,38.94
-27954,21-6-2019,10:23:46,38.94
-27953,21-6-2019,10:23:48,39
-27952,21-6-2019,10:23:50,38.94
-27951,21-6-2019,10:23:51,38.94
-27950,21-6-2019,10:23:53,39
-27949,21-6-2019,10:23:55,39
-27948,21-6-2019,10:23:57,39
-27947,21-6-2019,10:23:59,39
-27946,21-6-2019,10:24:0,39
-27945,21-6-2019,10:24:2,39
-27944,21-6-2019,10:24:4,39
-27943,21-6-2019,10:24:6,39
-27942,21-6-2019,10:24:8,39
-27941,21-6-2019,10:24:10,39
-27940,21-6-2019,10:24:11,39.06
-27939,21-6-2019,10:24:13,39
-27938,21-6-2019,10:24:15,39
-27937,21-6-2019,10:24:17,39.06
-27936,21-6-2019,10:24:19,39.06
-27935,21-6-2019,10:24:20,39.06
-27934,21-6-2019,10:24:22,39.06
-27933,21-6-2019,10:24:24,39.06
-27932,21-6-2019,10:24:26,39.06
-27931,21-6-2019,10:24:28,39.06
-27930,21-6-2019,10:24:29,39.06
-27929,21-6-2019,10:24:31,39.06
-27928,21-6-2019,10:24:33,39.06
-27927,21-6-2019,10:24:35,39.06
-27926,21-6-2019,10:24:37,39.06
-27925,21-6-2019,10:24:39,39.06
-27924,21-6-2019,10:24:40,39.06
-27923,21-6-2019,10:24:42,39.06
-27922,21-6-2019,10:24:44,39.06
-27921,21-6-2019,10:24:46,39.06
-27920,21-6-2019,10:24:48,39.13
-27919,21-6-2019,10:24:49,39.06
-27918,21-6-2019,10:24:51,39.06
-27917,21-6-2019,10:24:53,39.06
-27916,21-6-2019,10:24:55,39.13
-27915,21-6-2019,10:24:57,39.13
-27914,21-6-2019,10:24:58,39.06
-27913,21-6-2019,10:25:0,39.13
-27912,21-6-2019,10:25:2,39.06
-27911,21-6-2019,10:25:4,39.13
-27910,21-6-2019,10:25:6,39.06
-27909,21-6-2019,10:25:7,39.13
-27908,21-6-2019,10:25:9,39.06
-27907,21-6-2019,10:25:11,39.13
-27906,21-6-2019,10:25:13,39.13
-27905,21-6-2019,10:25:15,39.13
-27904,21-6-2019,10:25:17,39.13
-27903,21-6-2019,10:25:18,39.13
-27902,21-6-2019,10:25:20,39.13
-27901,21-6-2019,10:25:22,39.13
-27900,21-6-2019,10:25:24,39.13
-27899,21-6-2019,10:25:26,39.13
-27898,21-6-2019,10:25:27,39.13
-27897,21-6-2019,10:25:29,39.13
-27896,21-6-2019,10:25:31,39.13
-27895,21-6-2019,10:25:33,39.13
-27894,21-6-2019,10:25:35,39.13
-27893,21-6-2019,10:25:36,39.13
-27892,21-6-2019,10:25:38,39.13
-27891,21-6-2019,10:25:40,39.13
-27890,21-6-2019,10:25:42,39.13
-27889,21-6-2019,10:25:44,39.13
-27888,21-6-2019,10:25:46,39.13
-27887,21-6-2019,10:25:47,39.13
-27886,21-6-2019,10:25:49,39.13
-27885,21-6-2019,10:25:51,39.13
-27884,21-6-2019,10:25:53,39.13
-27883,21-6-2019,10:25:55,39.13
-27882,21-6-2019,10:25:56,39.13
-27881,21-6-2019,10:25:58,39.19
-27880,21-6-2019,10:26:0,39.19
-27879,21-6-2019,10:26:2,39.19
-27878,21-6-2019,10:26:4,39.19
-27877,21-6-2019,10:26:5,39.19
-27876,21-6-2019,10:26:7,39.19
-27875,21-6-2019,10:26:9,39.19
-27874,21-6-2019,10:26:11,39.19
-27873,21-6-2019,10:26:13,39.19
-27872,21-6-2019,10:26:15,39.19
-27871,21-6-2019,10:26:16,39.19
-27870,21-6-2019,10:26:18,39.19
-27869,21-6-2019,10:26:20,39.19
-27868,21-6-2019,10:26:22,39.19
-27867,21-6-2019,10:26:24,39.19
-27866,21-6-2019,10:26:25,39.19
-27865,21-6-2019,10:26:27,39.19
-27864,21-6-2019,10:26:29,39.19
-27863,21-6-2019,10:26:31,39.19
-27862,21-6-2019,10:26:33,39.19
-27861,21-6-2019,10:26:34,39.19
-27860,21-6-2019,10:26:36,39.19
-27859,21-6-2019,10:26:38,39.19
-27858,21-6-2019,10:26:40,39.19
-27857,21-6-2019,10:26:42,39.13
-27856,21-6-2019,10:26:44,39.19
-27855,21-6-2019,10:26:45,39.19
-27854,21-6-2019,10:26:47,39.13
-27853,21-6-2019,10:26:49,39.13
-27852,21-6-2019,10:26:51,39.13
-27851,21-6-2019,10:26:53,39.13
-27850,21-6-2019,10:26:54,39.13
-27849,21-6-2019,10:26:56,39.13
-27848,21-6-2019,10:26:58,39.13
-27847,21-6-2019,10:27:0,39.13
-27846,21-6-2019,10:27:2,39.13
-27845,21-6-2019,10:27:3,39.13
-27844,21-6-2019,10:27:5,39.06
-27843,21-6-2019,10:27:7,39.06
-27842,21-6-2019,10:27:9,39.06
-27841,21-6-2019,10:27:11,39.06
-27840,21-6-2019,10:27:12,39.06
-27839,21-6-2019,10:27:14,39.06
-27838,21-6-2019,10:27:16,39.06
-27837,21-6-2019,10:27:18,39.06
-27836,21-6-2019,10:27:20,39
-27835,21-6-2019,10:27:22,39
-27834,21-6-2019,10:27:23,39
-27833,21-6-2019,10:27:25,39
-27832,21-6-2019,10:27:27,39
-27831,21-6-2019,10:27:29,39
-27830,21-6-2019,10:27:31,39
-27829,21-6-2019,10:27:32,39
-27828,21-6-2019,10:27:34,39
-27827,21-6-2019,10:27:36,39
-27826,21-6-2019,10:27:38,39
-27825,21-6-2019,10:27:40,39
-27824,21-6-2019,10:27:41,39
-27823,21-6-2019,10:27:43,38.94
-27822,21-6-2019,10:27:45,38.94
-27821,21-6-2019,10:27:47,38.94
-27820,21-6-2019,10:27:49,38.94
-27819,21-6-2019,10:27:51,38.94
-27818,21-6-2019,10:27:52,38.94
-27817,21-6-2019,10:27:54,38.94
-27816,21-6-2019,10:27:56,38.94
-27815,21-6-2019,10:27:58,38.94
-27814,21-6-2019,10:28:0,38.94
-27813,21-6-2019,10:28:1,38.94
-27812,21-6-2019,10:28:3,38.94
-27811,21-6-2019,10:28:5,38.94
-27810,21-6-2019,10:28:7,38.94
-27809,21-6-2019,10:28:9,38.94
-27808,21-6-2019,10:28:10,38.94
-27807,21-6-2019,10:28:12,38.94
-27806,21-6-2019,10:28:14,38.94
-27805,21-6-2019,10:28:16,38.94
-27804,21-6-2019,10:28:18,38.94
-27803,21-6-2019,10:28:20,38.94
-27802,21-6-2019,10:28:21,38.94
-27801,21-6-2019,10:28:23,38.94
-27800,21-6-2019,10:28:25,38.94
-27799,21-6-2019,10:28:27,38.94
-27798,21-6-2019,10:28:29,38.94
-27797,21-6-2019,10:28:30,38.94
-27796,21-6-2019,10:28:32,38.94
-27795,21-6-2019,10:28:34,38.94
-27794,21-6-2019,10:28:36,39
-27793,21-6-2019,10:28:38,39
-27792,21-6-2019,10:28:40,38.94
-27791,21-6-2019,10:28:41,39
-27790,21-6-2019,10:28:43,39
-27789,21-6-2019,10:28:45,39
-27788,21-6-2019,10:28:47,39
-27787,21-6-2019,10:28:49,39
-27786,21-6-2019,10:28:50,39
-27785,21-6-2019,10:28:52,39
-27784,21-6-2019,10:28:54,39
-27783,21-6-2019,10:28:56,39
-27782,21-6-2019,10:28:58,39
-27781,21-6-2019,10:28:59,39
-27780,21-6-2019,10:29:1,39
-27779,21-6-2019,10:29:3,39
-27778,21-6-2019,10:29:5,39
-27777,21-6-2019,10:29:7,39
-27776,21-6-2019,10:29:8,39
-27775,21-6-2019,10:29:10,39
-27774,21-6-2019,10:29:12,39
-27773,21-6-2019,10:29:14,39
-27772,21-6-2019,10:29:16,39
-27771,21-6-2019,10:29:18,39
-27770,21-6-2019,10:29:19,39
-27769,21-6-2019,10:29:21,39
-27768,21-6-2019,10:29:23,39
-27767,21-6-2019,10:29:25,39.06
-27766,21-6-2019,10:29:27,39.06
-27765,21-6-2019,10:29:28,39.06
-27764,21-6-2019,10:29:30,39.06
-27763,21-6-2019,10:29:32,39.06
-27762,21-6-2019,10:29:34,39.06
-27761,21-6-2019,10:29:36,39.06
-27760,21-6-2019,10:29:37,39.06
-27759,21-6-2019,10:29:39,39.06
-27758,21-6-2019,10:29:41,39.06
-27757,21-6-2019,10:29:43,39.06
-27756,21-6-2019,10:29:45,39.06
-27755,21-6-2019,10:29:47,39.06
-27754,21-6-2019,10:29:48,39.06
-27753,21-6-2019,10:29:50,39.06
-27752,21-6-2019,10:29:52,39.06
-27751,21-6-2019,10:29:54,39.06
-27750,21-6-2019,10:29:56,39.06
-27749,21-6-2019,10:29:57,39.06
-27748,21-6-2019,10:29:59,39.06
-27747,21-6-2019,10:30:1,39.06
-27746,21-6-2019,10:30:3,39.13
-27745,21-6-2019,10:30:5,39.13
-27744,21-6-2019,10:30:6,39.13
-27743,21-6-2019,10:30:8,39.13
-27742,21-6-2019,10:30:10,39.13
-27741,21-6-2019,10:30:12,39.13
-27740,21-6-2019,10:30:14,39.13
-27739,21-6-2019,10:30:16,39.13
-27738,21-6-2019,10:30:17,39.13
-27737,21-6-2019,10:30:19,39.13
-27736,21-6-2019,10:30:21,39.13
-27735,21-6-2019,10:30:23,39.13
-27734,21-6-2019,10:30:25,39.13
-27733,21-6-2019,10:30:26,39.13
-27732,21-6-2019,10:30:28,39.13
-27731,21-6-2019,10:30:30,39.06
-27730,21-6-2019,10:30:32,39.06
-27729,21-6-2019,10:30:34,39.06
-27728,21-6-2019,10:30:35,39.06
-27727,21-6-2019,10:30:37,39.06
-27726,21-6-2019,10:30:39,39.06
-27725,21-6-2019,10:30:41,39.06
-27724,21-6-2019,10:30:43,39
-27723,21-6-2019,10:30:45,39
-27722,21-6-2019,10:30:46,39
-27721,21-6-2019,10:30:48,39
-27720,21-6-2019,10:30:50,39
-27719,21-6-2019,10:30:52,39
-27718,21-6-2019,10:30:54,39
-27717,21-6-2019,10:30:55,39
-27716,21-6-2019,10:30:57,39
-27715,21-6-2019,10:30:59,38.94
-27714,21-6-2019,10:31:1,38.94
-27713,21-6-2019,10:31:3,38.94
-27712,21-6-2019,10:31:4,38.94
-27711,21-6-2019,10:31:6,38.94
-27710,21-6-2019,10:31:8,38.94
-27709,21-6-2019,10:31:10,38.94
-27708,21-6-2019,10:31:12,38.94
-27707,21-6-2019,10:31:14,38.94
-27706,21-6-2019,10:31:15,38.94
-27705,21-6-2019,10:31:17,38.94
-27704,21-6-2019,10:31:19,38.94
-27703,21-6-2019,10:31:21,38.94
-27702,21-6-2019,10:31:23,38.94
-27701,21-6-2019,10:31:24,38.94
-27700,21-6-2019,10:31:26,38.94
-27699,21-6-2019,10:31:28,38.94
-27698,21-6-2019,10:31:30,38.94
-27697,21-6-2019,10:31:32,38.94
-27696,21-6-2019,10:31:33,38.94
-27695,21-6-2019,10:31:35,38.94
-27694,21-6-2019,10:31:37,38.94
-27693,21-6-2019,10:31:39,38.94
-27692,21-6-2019,10:31:41,38.94
-27691,21-6-2019,10:31:42,38.94
-27690,21-6-2019,10:31:44,38.94
-27689,21-6-2019,10:31:46,38.94
-27688,21-6-2019,10:31:48,38.94
-27687,21-6-2019,10:31:50,38.94
-27686,21-6-2019,10:31:52,38.88
-27685,21-6-2019,10:31:53,38.88
-27684,21-6-2019,10:31:55,38.88
-27683,21-6-2019,10:31:57,38.88
-27682,21-6-2019,10:31:59,38.88
-27681,21-6-2019,10:32:1,38.94
-27680,21-6-2019,10:32:2,38.94
-27679,21-6-2019,10:32:4,38.94
-27678,21-6-2019,10:32:6,38.94
-27677,21-6-2019,10:32:8,38.94
-27676,21-6-2019,10:32:10,38.94
-27675,21-6-2019,10:32:11,38.94
-27674,21-6-2019,10:32:13,38.94
-27673,21-6-2019,10:32:15,39
-27672,21-6-2019,10:32:17,39
-27671,21-6-2019,10:32:19,39
-27670,21-6-2019,10:32:21,39
-27669,21-6-2019,10:32:22,39
-27668,21-6-2019,10:32:24,39
-27667,21-6-2019,10:32:26,39
-27666,21-6-2019,10:32:28,39
-27665,21-6-2019,10:32:30,39
-27664,21-6-2019,10:32:31,39.06
-27663,21-6-2019,10:32:33,39.06
-27662,21-6-2019,10:32:35,39
-27661,21-6-2019,10:32:37,39
-27660,21-6-2019,10:32:39,39
-27659,21-6-2019,10:32:40,39.06
-27658,21-6-2019,10:32:42,39.06
-27657,21-6-2019,10:32:44,39.06
-27656,21-6-2019,10:32:46,39.06
-27655,21-6-2019,10:32:48,39
-27654,21-6-2019,10:32:50,39.06
-27653,21-6-2019,10:32:51,39
-27652,21-6-2019,10:32:53,39.06
-27651,21-6-2019,10:32:55,39.06
-27650,21-6-2019,10:32:57,39.06
-27649,21-6-2019,10:32:59,39.06
-27648,21-6-2019,10:33:0,39.06
-27647,21-6-2019,10:33:2,39.06
-27646,21-6-2019,10:33:4,39.06
-27645,21-6-2019,10:33:6,39.06
-27644,21-6-2019,10:33:8,39
-27643,21-6-2019,10:33:9,39
-27642,21-6-2019,10:33:11,39
-27641,21-6-2019,10:33:13,39
-27640,21-6-2019,10:33:15,39
-27639,21-6-2019,10:33:17,39
-27638,21-6-2019,10:33:19,39
-27637,21-6-2019,10:33:20,39
-27636,21-6-2019,10:33:22,39
-27635,21-6-2019,10:33:24,39
-27634,21-6-2019,10:33:26,39
-27633,21-6-2019,10:33:28,38.94
-27632,21-6-2019,10:33:29,38.94
-27631,21-6-2019,10:33:31,38.94
-27630,21-6-2019,10:33:33,38.94
-27629,21-6-2019,10:33:35,38.94
-27628,21-6-2019,10:33:37,38.94
-27627,21-6-2019,10:33:38,38.94
-27626,21-6-2019,10:33:40,38.94
-27625,21-6-2019,10:33:42,38.94
-27624,21-6-2019,10:33:44,38.94
-27623,21-6-2019,10:33:46,38.94
-27622,21-6-2019,10:33:48,38.94
-27621,21-6-2019,10:33:49,38.94
-27620,21-6-2019,10:33:51,38.94
-27619,21-6-2019,10:33:53,38.88
-27618,21-6-2019,10:33:55,38.88
-27617,21-6-2019,10:33:57,38.88
-27616,21-6-2019,10:33:58,38.88
-27615,21-6-2019,10:34:0,38.88
-27614,21-6-2019,10:34:2,38.88
-27613,21-6-2019,10:34:4,38.88
-27612,21-6-2019,10:34:6,38.88
-27611,21-6-2019,10:34:7,38.88
-27610,21-6-2019,10:34:9,38.88
-27609,21-6-2019,10:34:11,38.88
-27608,21-6-2019,10:34:13,38.88
-27607,21-6-2019,10:34:15,38.88
-27606,21-6-2019,10:34:16,38.88
-27605,21-6-2019,10:34:18,38.88
-27604,21-6-2019,10:34:20,38.88
-27603,21-6-2019,10:34:22,38.88
-27602,21-6-2019,10:34:24,38.88
-27601,21-6-2019,10:34:26,38.88
-27600,21-6-2019,10:34:27,38.88
-27599,21-6-2019,10:34:29,38.88
-27598,21-6-2019,10:34:31,38.81
-27597,21-6-2019,10:34:33,38.81
-27596,21-6-2019,10:34:35,38.81
-27595,21-6-2019,10:34:36,38.81
-27594,21-6-2019,10:34:38,38.81
-27593,21-6-2019,10:34:40,38.81
-27592,21-6-2019,10:34:42,38.81
-27591,21-6-2019,10:34:44,38.81
-27590,21-6-2019,10:34:46,38.81
-27589,21-6-2019,10:34:47,38.81
-27588,21-6-2019,10:34:49,38.81
-27587,21-6-2019,10:34:51,38.81
-27586,21-6-2019,10:34:53,38.81
-27585,21-6-2019,10:34:55,38.81
-27584,21-6-2019,10:34:56,38.81
-27583,21-6-2019,10:34:58,38.81
-27582,21-6-2019,10:35:0,38.81
-27581,21-6-2019,10:35:2,38.81
-27580,21-6-2019,10:35:4,38.81
-27579,21-6-2019,10:35:5,38.81
-27578,21-6-2019,10:35:7,38.88
-27577,21-6-2019,10:35:9,38.88
-27576,21-6-2019,10:35:11,38.88
-27575,21-6-2019,10:35:13,38.88
-27574,21-6-2019,10:35:15,38.94
